case_id,source_mode,file,line,column,message,bitcode_snippet,log_file
1,smc_typeoff,Target/Tengine/examples/common/common.h,67,36,Possible read of undefined value at,"%108 = shufflevector <2 x i64> %105, <2 x i64> poison, <2 x i32> <i32 1, i32 undef>, !dbg !1043",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
2,smc_typeoff,Target/Tengine/examples/tm_classification.c,138,26,Possible read of undefined value at,"%113 = shufflevector <2 x double> %112, <2 x double> poison, <2 x i32> <i32 1, i32 undef>, !dbg !1048",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
3,smc_typeoff,Target/Tengine/examples/common/stb_image.h,5802,15,Possible read of undefined value at,"%2424 = shufflevector <2 x i32> %2423, <2 x i32> poison, <2 x i32> <i32 1, i32 0>, !dbg !3751",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
4,smc_typeoff,Target/Tengine/examples/common/stb_image.h,3591,31,Possible read of undefined value at,"%18 = insertelement <2 x i64> poison, i64 %17, i64 0, !dbg !915",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
5,smc_typeoff,Target/Tengine/examples/common/stb_image.h,3592,32,Possible read of undefined value at,"%22 = insertelement <2 x i64> poison, i64 %21, i64 0, !dbg !921",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
6,smc_typeoff,Target/Tengine/examples/common/stb_image.h,3593,32,Possible read of undefined value at,"%26 = insertelement <2 x i64> poison, i64 %25, i64 0, !dbg !923",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
7,smc_typeoff,Target/Tengine/examples/common/stb_image.h,3410,24,Possible read of undefined value at,"%35 = insertelement <2 x i64> poison, i64 %34, i64 0, !dbg !912",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
8,smc_typeoff,Target/Tengine/examples/common/stb_image.h,3411,25,Possible read of undefined value at,"%39 = insertelement <2 x i64> poison, i64 %38, i64 0, !dbg !914",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
9,smc_typeoff,Target/Tengine/examples/common/stb_image.h,3425,24,Possible read of undefined value at,"%49 = shufflevector <8 x i16> %48, <8 x i16> poison, <8 x i32> <i32 undef, i32 0, i32 1, i32 2, i32 3, i32 4, i32 5, i32 6>, !dbg !920",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
10,smc_typeoff,Target/Tengine/examples/common/stb_image.h,3426,24,Possible read of undefined value at,"%52 = shufflevector <8 x i16> %48, <8 x i16> poison, <8 x i32> <i32 1, i32 2, i32 3, i32 4, i32 5, i32 6, i32 7, i32 undef>, !dbg !921",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
11,smc_typeoff,Target/Tengine/examples/common/stb_image.h,3514,29,Possible read of undefined value at,"%70 = insertelement <16 x i8> poison, i8 %69, i64 0, !dbg !876",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
12,smc_typeoff,Target/Tengine/examples/common/stb_image.h,3514,29,Possible read of undefined value at,"%71 = shufflevector <16 x i8> %70, <16 x i8> poison, <16 x i32> zeroinitializer, !dbg !876",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
13,smc_typeoff,Target/Tengine/examples/common/stb_image.h,1346,43,Possible read of undefined value at,"%158 = shufflevector <16 x i8> %157, <16 x i8> poison, <4 x i32> <i32 0, i32 4, i32 8, i32 12>, !dbg !978",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
14,smc_typeoff,Target/Tengine/examples/common/stb_image.h,1346,43,Possible read of undefined value at,"%159 = shufflevector <16 x i8> %157, <16 x i8> poison, <4 x i32> <i32 1, i32 5, i32 9, i32 13>, !dbg !978",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
15,smc_typeoff,Target/Tengine/examples/common/stb_image.h,1346,43,Possible read of undefined value at,"%160 = shufflevector <16 x i8> %157, <16 x i8> poison, <4 x i32> <i32 2, i32 6, i32 10, i32 14>, !dbg !978",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
16,smc_typeoff,Target/Tengine/examples/common/stb_image.h,1346,43,Possible read of undefined value at,"%161 = shufflevector <16 x i8> %157, <16 x i8> poison, <4 x i32> <i32 3, i32 7, i32 11, i32 15>, !dbg !978",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
17,smc_typeoff,Target/Tengine/examples/common/stb_image.h,1341,43,Possible read of undefined value at,"%198 = shufflevector <16 x i8> %197, <16 x i8> poison, <4 x i32> <i32 0, i32 4, i32 8, i32 12>, !dbg !1005",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
18,smc_typeoff,Target/Tengine/examples/common/stb_image.h,1341,43,Possible read of undefined value at,"%199 = shufflevector <16 x i8> %197, <16 x i8> poison, <4 x i32> <i32 1, i32 5, i32 9, i32 13>, !dbg !1005",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
19,smc_typeoff,Target/Tengine/examples/common/stb_image.h,1341,43,Possible read of undefined value at,"%200 = shufflevector <16 x i8> %197, <16 x i8> poison, <4 x i32> <i32 2, i32 6, i32 10, i32 14>, !dbg !1005",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
20,smc_typeoff,Target/Tengine/examples/common/stb_image.h,1336,43,Possible read of undefined value at,"%228 = shufflevector <12 x i8> %227, <12 x i8> poison, <4 x i32> <i32 0, i32 3, i32 6, i32 9>, !dbg !1023",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
21,smc_typeoff,Target/Tengine/examples/common/stb_image.h,1336,43,Possible read of undefined value at,"%229 = shufflevector <12 x i8> %227, <12 x i8> poison, <4 x i32> <i32 1, i32 4, i32 7, i32 10>, !dbg !1023",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
22,smc_typeoff,Target/Tengine/examples/common/stb_image.h,1336,43,Possible read of undefined value at,"%230 = shufflevector <12 x i8> %227, <12 x i8> poison, <4 x i32> <i32 2, i32 5, i32 8, i32 11>, !dbg !1023",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
23,smc_typeoff,Target/Tengine/examples/common/stb_image.h,1331,43,Possible read of undefined value at,"%263 = shufflevector <12 x i8> %262, <12 x i8> poison, <4 x i32> <i32 0, i32 3, i32 6, i32 9>, !dbg !1042",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
24,smc_typeoff,Target/Tengine/examples/common/stb_image.h,1331,43,Possible read of undefined value at,"%264 = shufflevector <12 x i8> %262, <12 x i8> poison, <4 x i32> <i32 1, i32 4, i32 7, i32 10>, !dbg !1042",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
25,smc_typeoff,Target/Tengine/examples/common/stb_image.h,1331,43,Possible read of undefined value at,"%265 = shufflevector <12 x i8> %262, <12 x i8> poison, <4 x i32> <i32 2, i32 5, i32 8, i32 11>, !dbg !1042",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
26,smc_typeoff,Target/Tengine/examples/common/stb_image.h,1311,27,Possible read of undefined value at,"%351 = shufflevector <16 x i8> %350, <16 x i8> poison, <8 x i32> <i32 0, i32 2, i32 4, i32 6, i32 8, i32 10, i32 12, i32 14>, !dbg !1103",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
27,smc_typeoff,Target/Tengine/examples/common/stb_image.h,1440,46,Possible read of undefined value at,"%183 = shufflevector <12 x i16> %182, <12 x i16> poison, <4 x i32> <i32 0, i32 3, i32 6, i32 9>, !dbg !984",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
28,smc_typeoff,Target/Tengine/examples/common/stb_image.h,1440,46,Possible read of undefined value at,"%184 = shufflevector <12 x i16> %182, <12 x i16> poison, <4 x i32> <i32 1, i32 4, i32 7, i32 10>, !dbg !984",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
29,smc_typeoff,Target/Tengine/examples/common/stb_image.h,1440,46,Possible read of undefined value at,"%185 = shufflevector <12 x i16> %182, <12 x i16> poison, <4 x i32> <i32 2, i32 5, i32 8, i32 11>, !dbg !984",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
30,smc_typeoff,Target/Tengine/examples/common/stb_image.h,1415,27,Possible read of undefined value at,"%312 = shufflevector <8 x i16> %308, <8 x i16> poison, <4 x i32> <i32 0, i32 2, i32 4, i32 6>, !dbg !1065",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
31,smc_typeoff,Target/Tengine/examples/common/stb_image.h,1415,27,Possible read of undefined value at,"%313 = shufflevector <8 x i16> %309, <8 x i16> poison, <4 x i32> <i32 0, i32 2, i32 4, i32 6>, !dbg !1065",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
32,smc_typeoff,Target/Tengine/examples/common/stb_image.h,1415,27,Possible read of undefined value at,"%314 = shufflevector <8 x i16> %310, <8 x i16> poison, <4 x i32> <i32 0, i32 2, i32 4, i32 6>, !dbg !1065",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
33,smc_typeoff,Target/Tengine/examples/common/stb_image.h,1415,27,Possible read of undefined value at,"%315 = shufflevector <8 x i16> %311, <8 x i16> poison, <4 x i32> <i32 0, i32 2, i32 4, i32 6>, !dbg !1065",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
34,smc_typeoff,Target/Tengine/examples/common/stb_image.h,5097,21,Possible read of undefined value at,"%87 = shufflevector <8 x i16> %86, <8 x i16> poison, <4 x i32> <i32 0, i32 2, i32 4, i32 6>, !dbg !896",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
35,smc_typeoff,Target/Tengine/examples/common/stb_image.h,5067,21,Possible read of undefined value at,"%98 = shufflevector <16 x i8> %97, <16 x i8> poison, <8 x i32> <i32 0, i32 2, i32 4, i32 6, i32 8, i32 10, i32 12, i32 14>, !dbg !896",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
36,smc_typeoff,Target/Tengine/examples/common/stb_image.h,3153,31,Possible read of undefined value at,"%513 = insertelement <4 x i32> poison, i32 %509, i64 0, !dbg !1373",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
37,smc_typeoff,Target/Tengine/examples/common/stb_image.h,3153,31,Possible read of undefined value at,"%521 = insertelement <4 x i32> poison, i32 %517, i64 0, !dbg !1373",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
38,smc_typeoff,Target/Tengine/examples/common/stb_image.h,3153,31,Possible read of undefined value at,"%529 = insertelement <4 x i32> poison, i32 %525, i64 0, !dbg !1373",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
39,smc_typeoff,Target/Tengine/examples/common/stb_image.h,3153,31,Possible read of undefined value at,"%537 = insertelement <4 x i32> poison, i32 %533, i64 0, !dbg !1373",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
40,smc_typeoff,Target/Tengine/examples/common/stb_image.h,3153,31,Possible read of undefined value at,"%569 = insertelement <4 x i32> poison, i32 %565, i64 0, !dbg !1373",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
41,smc_typeoff,Target/Tengine/examples/common/stb_image.h,3153,31,Possible read of undefined value at,"%577 = insertelement <4 x i32> poison, i32 %573, i64 0, !dbg !1373",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
42,smc_typeoff,Target/Tengine/examples/common/stb_image.h,3153,31,Possible read of undefined value at,"%585 = insertelement <4 x i32> poison, i32 %581, i64 0, !dbg !1373",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
43,smc_typeoff,Target/Tengine/examples/common/stb_image.h,3153,31,Possible read of undefined value at,"%593 = insertelement <4 x i32> poison, i32 %589, i64 0, !dbg !1373",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
44,smc_typeoff,Target/Tengine/examples/common/stb_image.h,0,0,Possible read of undefined value at,"%623 = insertelement <2 x i32> poison, i32 %614, i64 0, !dbg !854",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
45,smc_typeoff,Target/Tengine/examples/common/stb_image_write.h,301,12,Possible read of undefined value at,"%17 = call i32 (%struct.stbi__write_context*, i32, i32, i32, i32, i32, i32, i8*, i32, i32, i8*, ...) @stbiw__outfile(%struct.stbi__write_context* noundef nonnull %7, i32 undef, i32 undef, i32 noundef %2, i32 noundef %3, i32 noundef %4, i32 noundef 1, i8* noundef %5, i32 noundef 0, i32 noundef %12, i8* noundef getelementptr inbounds ([24 x i8], [24 x i8]* @.str.145, i64 0, i64 0), i32 noundef 66, i32 noundef 77, i32 noundef %16, i32 noundef 0, i32 noundef 0, i32 noundef 54, i32 noundef 40, i32 noundef %2, i32 noundef %3, i32 noundef 1, i32 noundef 24, i32 noundef 0, i32 noundef 0, i32 noundef 0, i32 noundef 0, i32 noundef 0, i32 noundef 0) #31, !dbg !905",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
46,smc_typeoff,Target/Tengine/examples/common/stb_image_write.h,301,12,Possible read of undefined value at,"%17 = call i32 (%struct.stbi__write_context*, i32, i32, i32, i32, i32, i32, i8*, i32, i32, i8*, ...) @stbiw__outfile(%struct.stbi__write_context* noundef nonnull %7, i32 undef, i32 undef, i32 noundef %2, i32 noundef %3, i32 noundef %4, i32 noundef 1, i8* noundef %5, i32 noundef 0, i32 noundef %12, i8* noundef getelementptr inbounds ([24 x i8], [24 x i8]* @.str.145, i64 0, i64 0), i32 noundef 66, i32 noundef 77, i32 noundef %16, i32 noundef 0, i32 noundef 0, i32 noundef 54, i32 noundef 40, i32 noundef %2, i32 noundef %3, i32 noundef 1, i32 noundef 24, i32 noundef 0, i32 noundef 0, i32 noundef 0, i32 noundef 0, i32 noundef 0, i32 noundef 0) #31, !dbg !905",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
47,smc_typeoff,Target/Tengine/examples/common/stb_image_write.h,301,12,Possible read of undefined value at,"%20 = call i32 (%struct.stbi__write_context*, i32, i32, i32, i32, i32, i32, i8*, i32, i32, i8*, ...) @stbiw__outfile(%struct.stbi__write_context* noundef nonnull %6, i32 undef, i32 undef, i32 noundef %1, i32 noundef %2, i32 noundef %3, i32 noundef 1, i8* noundef %4, i32 noundef 0, i32 noundef %15, i8* noundef getelementptr inbounds ([24 x i8], [24 x i8]* @.str.145, i64 0, i64 0), i32 noundef 66, i32 noundef 77, i32 noundef %19, i32 noundef 0, i32 noundef 0, i32 noundef 54, i32 noundef 40, i32 noundef %1, i32 noundef %2, i32 noundef 1, i32 noundef 24, i32 noundef 0, i32 noundef 0, i32 noundef 0, i32 noundef 0, i32 noundef 0, i32 noundef 0) #31, !dbg !919",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
48,smc_typeoff,Target/Tengine/examples/common/stb_image_write.h,301,12,Possible read of undefined value at,"%20 = call i32 (%struct.stbi__write_context*, i32, i32, i32, i32, i32, i32, i8*, i32, i32, i8*, ...) @stbiw__outfile(%struct.stbi__write_context* noundef nonnull %6, i32 undef, i32 undef, i32 noundef %1, i32 noundef %2, i32 noundef %3, i32 noundef 1, i8* noundef %4, i32 noundef 0, i32 noundef %15, i8* noundef getelementptr inbounds ([24 x i8], [24 x i8]* @.str.145, i64 0, i64 0), i32 noundef 66, i32 noundef 77, i32 noundef %19, i32 noundef 0, i32 noundef 0, i32 noundef 54, i32 noundef 40, i32 noundef %1, i32 noundef %2, i32 noundef 1, i32 noundef 24, i32 noundef 0, i32 noundef 0, i32 noundef 0, i32 noundef 0, i32 noundef 0, i32 noundef 0) #31, !dbg !919",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
49,smc_typeoff,Target/Tengine/examples/common/stb_image_write.h,341,16,Possible read of undefined value at,"%25 = tail call i32 (%struct.stbi__write_context*, i32, i32, i32, i32, i32, i32, i8*, i32, i32, i8*, ...) @stbiw__outfile(%struct.stbi__write_context* noundef %0, i32 undef, i32 undef, i32 noundef %1, i32 noundef %2, i32 noundef %3, i32 noundef 0, i8* noundef %4, i32 noundef %11, i32 noundef 0, i8* noundef getelementptr inbounds ([16 x i8], [16 x i8]* @.str.146, i64 0, i64 0), i32 noundef 0, i32 noundef 0, i32 noundef %15, i32 noundef 0, i32 noundef 0, i32 noundef 0, i32 noundef 0, i32 noundef 0, i32 noundef %1, i32 noundef %2, i32 noundef %23, i32 noundef %24), !dbg !911",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
50,smc_typeoff,Target/Tengine/examples/common/stb_image_write.h,341,16,Possible read of undefined value at,"%25 = tail call i32 (%struct.stbi__write_context*, i32, i32, i32, i32, i32, i32, i8*, i32, i32, i8*, ...) @stbiw__outfile(%struct.stbi__write_context* noundef %0, i32 undef, i32 undef, i32 noundef %1, i32 noundef %2, i32 noundef %3, i32 noundef 0, i8* noundef %4, i32 noundef %11, i32 noundef 0, i8* noundef getelementptr inbounds ([16 x i8], [16 x i8]* @.str.146, i64 0, i64 0), i32 noundef 0, i32 noundef 0, i32 noundef %15, i32 noundef 0, i32 noundef 0, i32 noundef 0, i32 noundef 0, i32 noundef 0, i32 noundef %1, i32 noundef %2, i32 noundef %23, i32 noundef %24), !dbg !911",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
51,smc_typeoff,Target/Tengine/examples/common/stb_image_write.h,349,9,Possible read of undefined value at,"tail call void (%struct.stbi__write_context*, i8*, ...) @stbiw__writef(%struct.stbi__write_context* noundef %0, i8* undef, i32 noundef 0, i32 noundef 0, i32 noundef %27, i32 noundef 0, i32 noundef 0, i32 noundef 0, i32 noundef 0, i32 noundef 0, i32 noundef %1, i32 noundef %2, i32 noundef %29, i32 noundef %30), !dbg !917",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
52,smc_typeoff,Target/Tengine/examples/common/stb_image_write.h,1408,9,Possible read of undefined value at,"%90 = insertelement <8 x float> poison, float %89, i64 0, !dbg !899",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
53,smc_typeoff,Target/Tengine/examples/common/stb_image_write.h,1408,9,Possible read of undefined value at,"%91 = shufflevector <8 x float> %90, <8 x float> poison, <8 x i32> zeroinitializer, !dbg !899",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
54,smc_typeoff,Target/Tengine/examples/common/stb_image_write.h,1408,32,Possible read of undefined value at,"%140 = insertelement <8 x i8> poison, i8 %132, i64 0, !dbg !906",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
55,smc_typeoff,Target/Tengine/examples/common/stb_image_write.h,1408,32,Possible read of undefined value at,"%170 = insertelement <8 x i8> poison, i8 %162, i64 0, !dbg !906",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
56,smc_typeoff,Target/Tengine/examples/common/stb_image_write.h,1192,27,Possible read of undefined value at,"%70 = insertelement <4 x float> poison, float %66, i64 0, !dbg !958",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
57,smc_typeoff,Target/Tengine/examples/common/stb_image_write.h,1192,38,Possible read of undefined value at,"%78 = insertelement <4 x float> poison, float %74, i64 0, !dbg !959",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
58,smc_typeoff,Target/Tengine/examples/common/stb_image_write.h,1192,49,Possible read of undefined value at,"%86 = insertelement <4 x float> poison, float %82, i64 0, !dbg !960",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
59,smc_typeoff,Target/Tengine/examples/common/stb_image_write.h,1192,60,Possible read of undefined value at,"%94 = insertelement <4 x float> poison, float %90, i64 0, !dbg !961",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
60,smc_typeoff,Target/Tengine/examples/common/stb_image_write.h,1192,71,Possible read of undefined value at,"%102 = insertelement <4 x float> poison, float %98, i64 0, !dbg !962",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
61,smc_typeoff,Target/Tengine/examples/common/stb_image_write.h,1192,82,Possible read of undefined value at,"%110 = insertelement <4 x float> poison, float %106, i64 0, !dbg !963",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
62,smc_typeoff,Target/Tengine/examples/common/stb_image_write.h,1192,93,Possible read of undefined value at,"%118 = insertelement <4 x float> poison, float %114, i64 0, !dbg !964",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
63,smc_typeoff,Target/Tengine/examples/common/stb_image_write.h,1192,27,Possible read of undefined value at,"%206 = insertelement <4 x float> poison, float %202, i64 0, !dbg !958",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/seahorn/seahorn-O2-g/result/run_20260322_185943_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
